# Original file from the Supplementary data of Karakas+10 (MNRAS,403,1413) https://cdsarc.unistra.fr/viz-bin/cat/J/MNRAS/403/1413 Submit Data manipulation bugs to GalacticCEM@gmail.com. I added the AtomicZ column
# Data also available for download at  https://academic.oup.com/mnras/article/403/3/1413/1048800#supplementary-data
# (1) Initial Mass M0	(2) Initial Metallicity Z0	(3) Final Mass M1	(4) Species i	(5) Atomic mass of the species i	
# (6) net yield	(7) mass of species i lost in the wind	(8) mass of species i initially present in the wind	
# (9) mass fraction of the average abundance of species i in the wind <X(i)>	(10) initial mass fraction of species i  X0(i)
# (11) production factor, f=log10(<X(i)>/X0(i))
#
# al-6 and al*6 are the ground and metastable state of 26Al, respectively
#
# Note (2): g represents the sum of abundances from ^64^Ni to Bi; an increase in g indicates that neutron captures have occurred 
# beyond the end of the network.
#
#
#table5 = np.genfromtxt('tablea5_Z0.0001.dat', delimiter=',', names=['Mini','Zini','Mfin','Symb','AtomicZ','A','Yield','Mi_windloss','Mi_ini','Xi_avg','Xi_ini','ProdFact'], dtype =[('Mini', '<f8'), ('Zini', '<f8'), ('Mfin', '<f8'), ('Symb', '<U4'), ('AtomicZ', 'i4'), ('A', 'i4'), ('Yield', '<f8'), ('Mi_windloss', '<f8'), ('Mi_ini', '<f8'), ('Xi_avg', '<f8'), ('Xi_ini', '<f8'), ('ProdFact', '<f8')])
# Uncomment the row below to import in Python with pandas instead through the command: pd.read_csv('tablea5_Z_0.001.dat')
#Mini ,Zini ,Mfin  ,Symb ,AtomicZ ,A  ,Yield          ,Mi_windloss    ,Mi_ini        ,Xi_avg         ,Xi_ini        ,ProdFact
1.9  ,0.0001 ,0.681 ,li7  ,3       ,7  ,-2.1489928e-09 ,1.2487374e-10  ,2.2738664e-09 ,1.0243949e-10  ,1.8655e-09    ,-1.2603278
1.9  ,0.0001 ,0.681 ,be7  ,4       ,7  ,4.5345065e-13  ,4.5345065e-13  ,0.0           ,3.7198578e-13  ,0.0           ,0.0
1.9  ,0.0001 ,0.681 ,b8   ,5       ,8  ,1.560331e-28   ,1.560331e-28   ,0.0           ,1.280009e-28   ,0.0           ,0.0
1.9  ,0.0001 ,0.681 ,c12  ,6       ,12 ,0.029669449    ,0.029687928    ,1.8478933e-05 ,0.024354329    ,1.5160279e-05 ,3.205869
1.9  ,0.0001 ,0.681 ,c13  ,6       ,13 ,1.4229679e-06  ,1.6453643e-06  ,2.2239637e-07 ,1.3497656e-06  ,1.8245595e-07 ,0.86910033
1.9  ,0.0001 ,0.681 ,c14  ,6       ,14 ,1.4762727e-08  ,1.4762727e-08  ,0.0           ,1.2110522e-08  ,0.0           ,0.0
1.9  ,0.0001 ,0.681 ,n13  ,7       ,13 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.9  ,0.0001 ,0.681 ,n14  ,7       ,14 ,6.426622e-05   ,7.0999202e-05  ,6.7329834e-06 ,5.8243808e-05  ,5.5237988e-06 ,1.0230119
1.9  ,0.0001 ,0.681 ,n15  ,7       ,15 ,1.2573764e-08  ,3.9163695e-08  ,2.658993e-08  ,3.2127723e-08  ,2.1814614e-08 ,0.16813239
1.9  ,0.0001 ,0.681 ,o14  ,8       ,14 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.9  ,0.0001 ,0.681 ,o15  ,8       ,15 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.9  ,0.0001 ,0.681 ,o16  ,8       ,16 ,0.00047838208  ,0.00053685956  ,5.847749e-05  ,0.00044040981  ,4.7975449e-05 ,0.96283793
1.9  ,0.0001 ,0.681 ,o17  ,8       ,17 ,8.4707517e-07  ,8.7076603e-07  ,2.3690871e-08 ,7.1432817e-07  ,1.94362e-08   ,1.5652864
1.9  ,0.0001 ,0.681 ,o18  ,8       ,18 ,-5.8744547e-08 ,7.3325651e-08  ,1.320702e-07  ,6.0152296e-08  ,1.0835156e-07 ,-0.25558296
1.9  ,0.0001 ,0.681 ,o19  ,8       ,19 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.9  ,0.0001 ,0.681 ,f17  ,9       ,17 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.9  ,0.0001 ,0.681 ,f18  ,9       ,18 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.9  ,0.0001 ,0.681 ,f19  ,9       ,19 ,7.8203793e-06  ,7.8228486e-06  ,2.4691293e-09 ,6.4174315e-06  ,2.0256954e-09 ,3.500787
1.9  ,0.0001 ,0.681 ,f20  ,9       ,20 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.9  ,0.0001 ,0.681 ,ne19 ,10      ,19 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.9  ,0.0001 ,0.681 ,ne20 ,10      ,20 ,4.1891275e-05  ,5.1762137e-05  ,9.8708624e-06 ,4.2462787e-05  ,8.0981417e-06 ,0.71962309
1.9  ,0.0001 ,0.681 ,ne21 ,10      ,21 ,1.3447584e-06  ,1.3699179e-06  ,2.5159416e-08 ,1.1238046e-06  ,2.0641007e-08 ,1.7359599
1.9  ,0.0001 ,0.681 ,ne22 ,10      ,22 ,0.0033168944   ,0.0033176881   ,7.9382175e-07 ,0.0027216475   ,6.5125835e-07 ,3.6210785
1.9  ,0.0001 ,0.681 ,ne23 ,10      ,23 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.9  ,0.0001 ,0.681 ,na21 ,11      ,21 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.9  ,0.0001 ,0.681 ,na22 ,11      ,22 ,3.6981101e-24  ,3.6981101e-24  ,0.0           ,3.0337246e-24  ,0.0           ,0.0
1.9  ,0.0001 ,0.681 ,na23 ,11      ,23 ,6.7166242e-05  ,6.7369831e-05  ,2.0358979e-07 ,5.5266475e-05  ,1.6702687e-07 ,2.5196755
1.9  ,0.0001 ,0.681 ,na24 ,11      ,24 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.9  ,0.0001 ,0.681 ,mg23 ,12      ,23 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.9  ,0.0001 ,0.681 ,mg24 ,12      ,24 ,9.1721749e-06  ,1.2311553e-05  ,3.1393781e-06 ,1.0099716e-05  ,2.5755735e-06 ,0.59343523
1.9  ,0.0001 ,0.681 ,mg25 ,12      ,25 ,2.6183176e-05  ,2.6595762e-05  ,4.125861e-07  ,2.1817688e-05  ,3.3848926e-07 ,1.8092638
1.9  ,0.0001 ,0.681 ,mg26 ,12      ,26 ,2.7986107e-05  ,2.8459359e-05  ,4.7325187e-07 ,2.334648e-05   ,3.8825999e-07 ,1.7790987
1.9  ,0.0001 ,0.681 ,mg27 ,12      ,27 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.9  ,0.0001 ,0.681 ,al25 ,13      ,25 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.9  ,0.0001 ,0.681 ,al-6 ,13      ,26 ,8.8806145e-09  ,8.8806145e-09  ,0.0           ,7.2851636e-09  ,0.0           ,0.0
1.9  ,0.0001 ,0.681 ,al*6 ,13      ,26 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.9  ,0.0001 ,0.681 ,al27 ,13      ,27 ,5.6133979e-07  ,9.1537544e-07  ,3.5403568e-07 ,7.5092328e-07  ,2.9045401e-07 ,0.4125182
1.9  ,0.0001 ,0.681 ,al28 ,13      ,28 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.9  ,0.0001 ,0.681 ,si27 ,14      ,27 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.9  ,0.0001 ,0.681 ,si28 ,14      ,28 ,1.2716282e-07  ,4.1102467e-06  ,3.9830838e-06 ,3.3718184e-06  ,3.2677567e-06 ,0.013614453
1.9  ,0.0001 ,0.681 ,si29 ,14      ,29 ,2.217017e-08   ,2.311323e-07   ,2.0896213e-07 ,1.8960813e-07  ,1.7143438e-07 ,0.043759041
1.9  ,0.0001 ,0.681 ,si30 ,14      ,30 ,5.4448194e-08  ,1.9791827e-07  ,1.4347007e-07 ,1.6236118e-07  ,1.1770411e-07 ,0.13969058
1.9  ,0.0001 ,0.681 ,si31 ,14      ,31 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.9  ,0.0001 ,0.681 ,si32 ,14      ,32 ,3.4088762e-16  ,3.4088762e-16  ,0.0           ,2.7964531e-16  ,0.0           ,0.0
1.9  ,0.0001 ,0.681 ,si33 ,14      ,33 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.9  ,0.0001 ,0.681 ,p29  ,15      ,29 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.9  ,0.0001 ,0.681 ,p30  ,15      ,30 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.9  ,0.0001 ,0.681 ,p31  ,15      ,31 ,2.535112e-08   ,7.509481e-08   ,4.974369e-08  ,6.1603622e-08  ,4.0810161e-08 ,0.17883793
1.9  ,0.0001 ,0.681 ,p32  ,15      ,32 ,8.7022031e-20  ,8.7022031e-20  ,0.0           ,7.1388052e-20  ,0.0           ,0.0
1.9  ,0.0001 ,0.681 ,p33  ,15      ,33 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.9  ,0.0001 ,0.681 ,p34  ,15      ,34 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.9  ,0.0001 ,0.681 ,s32  ,16      ,32 ,-3.8425242e-08 ,2.3759933e-06  ,2.4144185e-06 ,1.9491331e-06  ,1.9808103e-06 ,-0.0070013911
1.9  ,0.0001 ,0.681 ,s33  ,16      ,33 ,2.4767193e-09  ,2.2130395e-08  ,1.9653676e-08 ,1.815455e-08   ,1.612405e-08  ,0.051511373
1.9  ,0.0001 ,0.681 ,s34  ,16      ,34 ,6.6347638e-10  ,1.1402622e-06  ,1.1395987e-06 ,9.3540785e-07  ,9.3493685e-07 ,0.00021873313
1.9  ,0.0001 ,0.681 ,s35  ,16      ,35 ,2.2171038e-09  ,2.2171038e-09  ,0.0           ,1.818789e-09   ,0.0           ,0.0
1.9  ,0.0001 ,0.681 ,fe54 ,26      ,54 ,-3.9442114e-08 ,3.9557011e-07  ,4.3501223e-07 ,3.2450379e-07  ,3.5688785e-07 ,-0.041311983
1.9  ,0.0001 ,0.681 ,fe55 ,26      ,55 ,7.7875386e-09  ,7.7875386e-09  ,0.0           ,6.3884649e-09  ,0.0           ,0.0
1.9  ,0.0001 ,0.681 ,fe56 ,26      ,56 ,-3.1958143e-07 ,6.8131435e-06  ,7.1327249e-06 ,5.5891251e-06  ,5.8517503e-06 ,-0.019941969
1.9  ,0.0001 ,0.681 ,fe57 ,26      ,57 ,9.3413689e-08  ,2.6761219e-07  ,1.741985e-07  ,2.195342e-07   ,1.4291398e-07 ,0.18642749
1.9  ,0.0001 ,0.681 ,fe58 ,26      ,58 ,1.5068115e-07  ,1.7323873e-07  ,2.2557591e-08 ,1.4211545e-07  ,1.8506446e-08 ,0.88531828
1.9  ,0.0001 ,0.681 ,fe59 ,26      ,59 ,2.9198332e-36  ,2.9198332e-36  ,0.0           ,2.3952692e-36  ,0.0           ,0.0
1.9  ,0.0001 ,0.681 ,fe60 ,26      ,60 ,6.0751719e-09  ,6.0751719e-09  ,0.0           ,4.9837343e-09  ,0.0           ,0.0
1.9  ,0.0001 ,0.681 ,fe61 ,26      ,61 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.9  ,0.0001 ,0.681 ,co59 ,27      ,59 ,3.2383845e-08  ,5.287264e-08   ,2.0488793e-08 ,4.3373781e-08  ,1.6809187e-08 ,0.41168058
1.9  ,0.0001 ,0.681 ,co60 ,27      ,60 ,2.1349455e-14  ,2.1349455e-14  ,0.0           ,1.7513909e-14  ,0.0           ,0.0
1.9  ,0.0001 ,0.681 ,co61 ,27      ,61 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
1.9  ,0.0001 ,0.681 ,ni58 ,28      ,58 ,-2.815159e-08  ,2.7350117e-07  ,3.0165276e-07 ,2.2436519e-07  ,2.474786e-07  ,-0.042582147
1.9  ,0.0001 ,0.681 ,ni59 ,28      ,59 ,3.7736397e-10  ,3.7736397e-10  ,0.0           ,3.0956848e-10  ,0.0           ,0.0
1.9  ,0.0001 ,0.681 ,ni60 ,28      ,60 ,1.4300568e-08  ,1.3376967e-07  ,1.1946911e-07 ,1.0973722e-07  ,9.8013501e-08 ,0.049068045
1.9  ,0.0001 ,0.681 ,ni61 ,28      ,61 ,1.1718577e-07  ,1.2242919e-07  ,5.2434133e-09 ,1.0043411e-07  ,4.3017425e-09 ,1.3682368
1.9  ,0.0001 ,0.681 ,ni62 ,28      ,62 ,-1.6850011e-08 ,8.8044703e-11  ,1.6938056e-08 ,7.2226995e-11  ,1.3896132e-08 ,-2.2841945
2.0  ,0.0001 ,0.685 ,g    ,0       ,1  ,6.9170651e-09  ,7.2897555e-09  ,3.7269046e-10 ,5.5435398e-09  ,2.8343647e-10 ,1.2913314
2.0  ,0.0001 ,0.685 ,n    ,0       ,1  ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
2.0  ,0.0001 ,0.685 ,p    ,1       ,1  ,-0.17051715    ,0.84182924     ,1.0123464     ,0.64017427     ,0.76990402    ,-0.08013837
2.0  ,0.0001 ,0.685 ,d    ,1       ,2  ,8.1625827e-18  ,8.1625827e-18  ,0.0           ,6.207287e-18   ,0.0           ,0.0
2.0  ,0.0001 ,0.685 ,he3  ,2       ,3  ,0.00019862058  ,0.00019862058  ,0.0           ,0.00015104226  ,0.0           ,0.0
2.0  ,0.0001 ,0.685 ,he4  ,2       ,4  ,0.12915394     ,0.43158239     ,0.30242845    ,0.32819954     ,0.2300012     ,0.15440789
2.0  ,0.0001 ,0.685 ,li7  ,3       ,7  ,-2.379591e-09  ,7.3353892e-11  ,2.452945e-09  ,5.5782424e-11  ,1.8655e-09    ,-1.5242978
2.0  ,0.0001 ,0.685 ,be7  ,4       ,7  ,1.4920014e-13  ,1.4920014e-13  ,0.0           ,1.1346018e-13  ,0.0           ,0.0
2.0  ,0.0001 ,0.685 ,b8   ,5       ,8  ,8.4343664e-29  ,8.4343664e-29  ,0.0           ,6.4139666e-29  ,0.0           ,0.0
2.0  ,0.0001 ,0.685 ,c12  ,6       ,12 ,0.035681147    ,0.035701081    ,1.9934243e-05 ,0.027149109    ,1.5160279e-05 ,3.2530484
2.0  ,0.0001 ,0.685 ,c13  ,6       ,13 ,1.520451e-06   ,1.7603622e-06  ,2.3991123e-07 ,1.3386784e-06  ,1.8245595e-07 ,0.86551821
2.0  ,0.0001 ,0.685 ,c14  ,6       ,14 ,2.7119089e-08  ,2.7119089e-08  ,0.0           ,2.0622881e-08  ,0.0           ,0.0
2.0  ,0.0001 ,0.685 ,n13  ,7       ,13 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
2.0  ,0.0001 ,0.685 ,n14  ,7       ,14 ,7.0844028e-05  ,7.8107267e-05  ,7.2632397e-06 ,5.939716e-05   ,5.5237988e-06 ,1.0315279
2.0  ,0.0001 ,0.685 ,n15  ,7       ,15 ,-3.3453436e-09 ,2.5338679e-08  ,2.8684022e-08 ,1.9268956e-08  ,2.1814614e-08 ,-0.053889334
2.0  ,0.0001 ,0.685 ,o14  ,8       ,14 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
2.0  ,0.0001 ,0.685 ,o15  ,8       ,15 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
2.0  ,0.0001 ,0.685 ,o16  ,8       ,16 ,0.00051547808  ,0.00057856098  ,6.3082894e-05 ,0.00043997032  ,4.7975449e-05 ,0.96240437
2.0  ,0.0001 ,0.685 ,o17  ,8       ,17 ,9.1153345e-07  ,9.3709008e-07  ,2.5556648e-08 ,7.1261599e-07  ,1.94362e-08   ,1.5642442
2.0  ,0.0001 ,0.685 ,o18  ,8       ,18 ,-6.8500185e-08 ,7.3971222e-08  ,1.4247141e-07 ,5.6251878e-08  ,1.0835156e-07 ,-0.28469816
2.0  ,0.0001 ,0.685 ,o19  ,8       ,19 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
2.0  ,0.0001 ,0.685 ,f17  ,9       ,17 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
2.0  ,0.0001 ,0.685 ,f18  ,9       ,18 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
2.0  ,0.0001 ,0.685 ,f19  ,9       ,19 ,1.098201e-05   ,1.0984674e-05  ,2.6635858e-09 ,8.3533641e-06  ,2.0256954e-09 ,3.6152873
2.0  ,0.0001 ,0.685 ,f20  ,9       ,20 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
2.0  ,0.0001 ,0.685 ,ne19 ,10      ,19 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
2.0  ,0.0001 ,0.685 ,ne20 ,10      ,20 ,6.2190818e-05  ,7.2839059e-05  ,1.0648242e-05 ,5.5390916e-05  ,8.0981417e-06 ,0.83505321
2.0  ,0.0001 ,0.685 ,ne21 ,10      ,21 ,2.2601437e-06  ,2.2872846e-06  ,2.714085e-08  ,1.7393799e-06  ,2.0641007e-08 ,1.9256636
2.0  ,0.0001 ,0.685 ,ne22 ,10      ,22 ,0.0045928122   ,0.0045936685   ,8.5633928e-07 ,0.0034932839   ,6.5125835e-07 ,3.7294805
2.0  ,0.0001 ,0.685 ,ne23 ,10      ,23 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
2.0  ,0.0001 ,0.685 ,na21 ,11      ,21 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
2.0  ,0.0001 ,0.685 ,na22 ,11      ,22 ,1.5274209e-23  ,1.5274209e-23  ,0.0           ,1.1615367e-23  ,0.0           ,0.0
2.0  ,0.0001 ,0.685 ,na23 ,11      ,23 ,0.00010380793  ,0.00010402755  ,2.1962353e-07 ,7.9108402e-05  ,1.6702687e-07 ,2.6754363
2.0  ,0.0001 ,0.685 ,na24 ,11      ,24 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
2.0  ,0.0001 ,0.685 ,mg23 ,12      ,23 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
2.0  ,0.0001 ,0.685 ,mg24 ,12      ,24 ,1.6007794e-05  ,1.9394414e-05  ,3.3866199e-06 ,1.4748603e-05  ,2.5755735e-06 ,0.75787693
2.0  ,0.0001 ,0.685 ,mg25 ,12      ,25 ,4.8662492e-05  ,4.910757e-05   ,4.4507937e-07 ,3.7344158e-05  ,3.3848926e-07 ,2.0426779
2.0  ,0.0001 ,0.685 ,mg26 ,12      ,26 ,5.568891e-05   ,5.6199431e-05  ,5.1052285e-07 ,4.2737207e-05  ,3.8825999e-07 ,2.0416834
2.0  ,0.0001 ,0.685 ,mg27 ,12      ,27 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
2.0  ,0.0001 ,0.685 ,al25 ,13      ,25 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
2.0  ,0.0001 ,0.685 ,al-6 ,13      ,26 ,1.53734e-08    ,1.53734e-08    ,0.0           ,1.1690799e-08  ,0.0           ,0.0
2.0  ,0.0001 ,0.685 ,al*6 ,13      ,26 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
2.0  ,0.0001 ,0.685 ,al27 ,13      ,27 ,1.1896975e-06  ,1.5716153e-06  ,3.819178e-07  ,1.1951446e-06  ,2.9045401e-07 ,0.61434311
2.0  ,0.0001 ,0.685 ,al28 ,13      ,28 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
2.0  ,0.0001 ,0.685 ,si27 ,14      ,27 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
2.0  ,0.0001 ,0.685 ,si28 ,14      ,28 ,2.9214652e-07  ,4.5889183e-06  ,4.2967717e-06 ,3.4896716e-06  ,3.2677567e-06 ,0.028534831
2.0  ,0.0001 ,0.685 ,si29 ,14      ,29 ,3.4649943e-08  ,2.6006893e-07  ,2.2541899e-07 ,1.9777104e-07  ,1.7143438e-07 ,0.0620648
2.0  ,0.0001 ,0.685 ,si30 ,14      ,30 ,6.5299886e-08  ,2.2006897e-07  ,1.5476908e-07 ,1.6735282e-07  ,1.1770411e-07 ,0.15284142
2.0  ,0.0001 ,0.685 ,si31 ,14      ,31 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
2.0  ,0.0001 ,0.685 ,si32 ,14      ,32 ,4.5413063e-16  ,4.5413063e-16  ,0.0           ,3.4534648e-16  ,0.0           ,0.0
2.0  ,0.0001 ,0.685 ,si33 ,14      ,33 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
2.0  ,0.0001 ,0.685 ,p29  ,15      ,29 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
2.0  ,0.0001 ,0.685 ,p30  ,15      ,30 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
2.0  ,0.0001 ,0.685 ,p31  ,15      ,31 ,1.3874118e-08  ,6.7535375e-08  ,5.3661257e-08 ,5.1357699e-08  ,4.0810161e-08 ,0.099837251
2.0  ,0.0001 ,0.685 ,p32  ,15      ,32 ,1.1593084e-19  ,1.1593084e-19  ,0.0           ,8.8160328e-20  ,0.0           ,0.0
2.0  ,0.0001 ,0.685 ,p33  ,15      ,33 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
2.0  ,0.0001 ,0.685 ,p34  ,15      ,34 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
2.0  ,0.0001 ,0.685 ,s32  ,16      ,32 ,-5.2827545e-08 ,2.5517388e-06  ,2.6045664e-06 ,1.9404856e-06  ,1.9808103e-06 ,-0.0089324564
2.0  ,0.0001 ,0.685 ,s33  ,16      ,33 ,3.0252689e-09  ,2.4226772e-08  ,2.1201503e-08 ,1.84234e-08    ,1.612405e-08  ,0.057895653
2.0  ,0.0001 ,0.685 ,s34  ,16      ,34 ,6.417622e-10   ,1.2299897e-06  ,1.229348e-06  ,9.3535334e-07  ,9.3493685e-07 ,0.00019342866
2.0  ,0.0001 ,0.685 ,s35  ,16      ,35 ,2.2961895e-09  ,2.2961895e-09  ,0.0           ,1.7461516e-09  ,0.0           ,0.0
2.0  ,0.0001 ,0.685 ,fe54 ,26      ,54 ,-5.1706536e-08 ,4.175651e-07   ,4.6927164e-07 ,3.1753999e-07  ,3.5688785e-07 ,-0.050733343
2.0  ,0.0001 ,0.685 ,fe55 ,26      ,55 ,8.2020835e-09  ,8.2020835e-09  ,0.0           ,6.2373258e-09  ,0.0           ,0.0
2.0  ,0.0001 ,0.685 ,fe56 ,26      ,56 ,-4.361973e-07  ,7.2582661e-06  ,7.6944634e-06 ,5.5195937e-06  ,5.8517503e-06 ,-0.025378674
2.0  ,0.0001 ,0.685 ,fe57 ,26      ,57 ,1.1854812e-07  ,3.0646564e-07  ,1.8791752e-07 ,2.3305371e-07  ,1.4291398e-07 ,0.21238132
2.0  ,0.0001 ,0.685 ,fe58 ,26      ,58 ,2.3176572e-07  ,2.5609984e-07  ,2.4334117e-08 ,1.9475272e-07  ,1.8506446e-08 ,1.0221605
2.0  ,0.0001 ,0.685 ,fe59 ,26      ,59 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
2.0  ,0.0001 ,0.685 ,fe60 ,26      ,60 ,1.1801379e-08  ,1.1801379e-08  ,0.0           ,8.9744319e-09  ,0.0           ,0.0
2.0  ,0.0001 ,0.685 ,fe61 ,26      ,61 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
2.0  ,0.0001 ,0.685 ,co59 ,27      ,59 ,5.376782e-08   ,7.5870211e-08  ,2.2102391e-08 ,5.7695974e-08  ,1.6809187e-08 ,0.53559881
2.0  ,0.0001 ,0.685 ,co60 ,27      ,60 ,4.1472546e-14  ,4.1472546e-14  ,0.0           ,3.1538055e-14  ,0.0           ,0.0
2.0  ,0.0001 ,0.685 ,co61 ,27      ,61 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
2.0  ,0.0001 ,0.685 ,ni58 ,28      ,58 ,-3.6958141e-08 ,2.8845133e-07  ,3.2540947e-07 ,2.1935462e-07  ,2.474786e-07  ,-0.052390851
2.0  ,0.0001 ,0.685 ,ni59 ,28      ,59 ,3.5419528e-10  ,3.5419528e-10  ,0.0           ,2.6935001e-10  ,0.0           ,0.0
2.0  ,0.0001 ,0.685 ,ni60 ,28      ,60 ,2.3731701e-08  ,1.5260962e-07  ,1.2887791e-07 ,1.1605294e-07  ,9.8013501e-08 ,0.073370256
2.0  ,0.0001 ,0.685 ,ni61 ,28      ,61 ,1.1854461e-07  ,1.2420097e-07  ,5.6563589e-09 ,9.4449398e-08  ,4.3017425e-09 ,1.3415548
2.0  ,0.0001 ,0.685 ,ni62 ,28      ,62 ,-1.8209546e-08 ,6.2469939e-11  ,1.8272015e-08 ,4.7505656e-11  ,1.3896132e-08 ,-2.4661486
2.25 ,0.0001 ,0.713 ,g    ,0       ,1  ,1.7526327e-08  ,1.7961936e-08  ,4.3560974e-10 ,1.1686361e-08  ,2.8343647e-10 ,1.6152235
2.25 ,0.0001 ,0.713 ,n    ,0       ,1  ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
2.25 ,0.0001 ,0.713 ,p    ,1       ,1  ,-0.21535468    ,0.96790051     ,1.1832552     ,0.62973362     ,0.76990402    ,-0.087279692
2.25 ,0.0001 ,0.713 ,d    ,1       ,2  ,9.0846021e-18  ,9.0846021e-18  ,0.0           ,5.9106067e-18  ,0.0           ,0.0
2.25 ,0.0001 ,0.713 ,he3  ,2       ,3  ,0.00023589554  ,0.00023589554  ,0.0           ,0.00015347791  ,0.0           ,0.0
2.25 ,0.0001 ,0.713 ,he4  ,2       ,4  ,0.157996       ,0.51148176     ,0.35348576    ,0.33277929     ,0.2300012     ,0.16042621
2.25 ,0.0001 ,0.713 ,li7  ,3       ,7  ,-2.8577978e-09 ,9.2641051e-12  ,2.8670619e-09 ,6.0273947e-12  ,1.8655e-09    ,-2.4906657
2.25 ,0.0001 ,0.713 ,be7  ,4       ,7  ,6.9413476e-14  ,6.9413476e-14  ,0.0           ,4.5161666e-14  ,0.0           ,0.0
2.25 ,0.0001 ,0.713 ,b8   ,5       ,8  ,6.1253293e-29  ,6.1253293e-29  ,0.0           ,3.9852501e-29  ,0.0           ,0.0
2.25 ,0.0001 ,0.713 ,c12  ,6       ,12 ,0.048417058    ,0.048440356    ,2.3299632e-05 ,0.031516172    ,1.5160279e-05 ,3.3178263
2.25 ,0.0001 ,0.713 ,c13  ,6       ,13 ,1.7884817e-06  ,2.0688958e-06  ,2.8041413e-07 ,1.3460611e-06  ,1.8245595e-07 ,0.86790681
2.25 ,0.0001 ,0.713 ,c14  ,6       ,14 ,6.3357511e-08  ,6.3357511e-08  ,0.0           ,4.1221544e-08  ,0.0           ,0.0
2.25 ,0.0001 ,0.713 ,n13  ,7       ,13 ,0.0            ,0.0            ,0.0           ,0.0            ,0.0           ,0.0
2.25 ,0.0001 ,0.713 ,n14  ,7       ,14 ,7.2918861e-05  ,8.1408318e-05  ,8.4894527e-06 ,5.2965726e-05  ,5.5237988e-06 ,0.98175704
